CountryName|City Parent Division|CityName|Variant Names|Coordinate
Brazil|Espírito Santo|Colatina|\N|-40.63,-19.54,0
Brazil|Espírito Santo|São Mateus|\N|-39.86,-18.73,0
Brazil|Espírito Santo|Aracruz|\N|-40.27,-19.82,0
Brazil|Espírito Santo|Viana|\N|-40.51,-20.38,0
Brazil|Espírito Santo|Nova Venécia|\N|-40.4,-18.7,0
Brazil|Espírito Santo|Marataízes|\N|-40.84,-21.03,0
Brazil|Espírito Santo|Barra de São Francisco|\N|-40.87,-18.75,0
Brazil|Espírito Santo|São Gabriel da Palha|\N|-40.54,-19.01,0
Brazil|Espírito Santo|Conceição da Barra|\N|-39.74,-18.59,0
Brazil|Espírito Santo|Guaçuí|\N|-41.68,-20.77,0
Brazil|Espírito Santo|Baixo Guandu|\N|-41.02,-19.51,0
Brazil|Espírito Santo|Castelo|\N|-41.21,-20.61,0
Brazil|Goiás|Goiânia|Goyania|-49.26,-16.72,0
Brazil|Goiás|Aparecida de Goiânia|\N|-49.24,-16.82,0
Brazil|Goiás|Anápolis|\N|-48.96,-16.32,0
Brazil|Goiás|Rio Verde|\N|-50.93,-17.82,0
Brazil|Goiás|Águas Lindas de Goiás|\N|-48.25,-15.74,0
Brazil|Goiás|Luziânia|\N|-47.92,-16.25,0
Brazil|Goiás|Trindade|\N|-49.5,-16.65,0
Brazil|Goiás|Formosa|\N|-47.34,-15.54,0
Brazil|Goiás|Senador Canedo|\N|-49.1,-16.71,0
Brazil|Goiás|Itumbiara|\N|-49.21,-18.4,0
Brazil|Goiás|Catalão|\N|-47.95,-18.18,0
Brazil|Goiás|Jataí|\N|-51.75,-17.88,0
Brazil|Goiás|Planaltina|\N|-47.67,-15.62,0
Brazil|Goiás|Caldas Novas|\N|-48.62,-17.74,0
Brazil|Goiás|Santo Antônio do Descoberto|\N|-48.26,-15.97,0
Brazil|Goiás|Goianésia|\N|-49.13,-15.31,0
Brazil|Goiás|Mineiros|\N|-52.56,-17.57,0
Brazil|Goiás|Inhumas|\N|-49.5,-16.36,0
Brazil|Goiás|Cristalina|\N|-47.61,-16.77,0
Brazil|Goiás|Quirinópolis|\N|-50.5,-18.53,0
Brazil|Goiás|Jaraguá|\N|-49.34,-15.75,0
Brazil|Goiás|Goianira|\N|-49.44,-16.5,0
Brazil|Goiás|Morrinhos|\N|-49.11,-17.73,0
Brazil|Goiás|Porangatu|\N|-49.18,-13.43,0
Brazil|Goiás|Santa Helena de Goiás|\N|-50.59,-17.71,0
Brazil|Goiás|Niquelândia|\N|-48.47,-14.47,0
Brazil|Goiás|Uruaçu|\N|-49.16,-14.52,0
Brazil|Goiás|Itaberaí|\N|-49.81,-16.02,0
Brazil|Goiás|Goiatuba|\N|-49.37,-18.01,0
Brazil|Goiás|Iporá|\N|-51.13,-16.45,0
Brazil|Goiás|Pires do Rio|\N|-48.28,-17.3,0
Brazil|Goiás|São Luís de Montes Belos|\N|-50.34,-16.53,0
Brazil|Goiás|Minaçu|\N|-48.21,-13.54,0
Brazil|Goiás|Posse|\N|-46.38,-14.08,0
Brazil|Goiás|Nerópolis|\N|-49.22,-16.4,0
Brazil|Maranhão|São Luís|\N|-44.3,-2.5,0
Brazil|Maranhão|Imperatriz|\N|-47.49,-5.52,0
Brazil|Maranhão|Timon|\N|-42.84,-5.1,0
Brazil|Maranhão|Caxias|\N|-43.38,-4.88,0
Brazil|Maranhão|Paço do Lumiar|\N|-44.09,-2.47,0
Brazil|Maranhão|Codó|\N|-43.88,-4.48,0
Brazil|Maranhão|Açailândia|\N|-47.54,-5.06,0
Brazil|Maranhão|Bacabal|\N|-44.8,-4.23,0
Brazil|Maranhão|Balsas|\N|-46.05,-7.52,0
Brazil|Maranhão|Santa Inês|\N|-45.39,-3.66,0
Brazil|Maranhão|Chapadinha|\N|-43.36,-3.74,0
Brazil|Maranhão|Barra do Corda|\N|-45.26,-5.51,0
Brazil|Maranhão|Pinheiro|\N|-45.09,-2.52,0
Brazil|Maranhão|Coroatá|\N|-44.15,-4.13,0
Brazil|Maranhão|São José de Ribamar|\N|-44.07,-2.55,0
Brazil|Maranhão|Coelho Neto|\N|-43.01,-4.25,0
Brazil|Maranhão|Grajaú|\N|-46.15,-5.81,0
Brazil|Maranhão|Itapecuru Mirim|\N|-44.36,-3.4,0
Brazil|Maranhão|Pedreiras|\N|-44.67,-4.57,0
Brazil|Maranhão|Presidente Dutra|\N|-44.52,-5.25,0
Brazil|Maranhão|Lago da Pedra|\N|-45.17,-4.33,0
Brazil|Maranhão|Zé Doca|\N|-45.57,-3.29,0
Brazil|Maranhão|São Mateus do Maranhão|\N|-44.47,-4.03,0
Brazil|Maranhão|Vargem Grande|\N|-43.95,-3.55,0
Brazil|Maranhão|Estreito|\N|-43.25,-5.78,0
Brazil|Maranhão|Viana|\N|-45,-3.21,0
Brazil|Maranhão|Colinas|\N|-44.24,-6.04,0
Brazil|Maranhão|Santa Luzia|\N|-47.21,-7.64,0
Brazil|Maranhão|Pindaré Mirim|\N|-45.35,-3.61,0
Brazil|Maranhão|São Bento|\N|-44.84,-2.69,0
Brazil|Maranhão|Barreirinhas|\N|-42.84,-2.76,0
Brazil|Maranhão|Rosário|San Lorenzo, Capitán Bermúdez, Fray Luis Beltrán, Funes, Granadero Baigorria, Pérez, Puerto General San Martín, Roldán, Soldini, Villa Gobernador Gálvez|-44.26,-2.94,0
Brazil|Maranhão|Pindaré-Mirim|\N|-45.35,-3.62,0
Brazil|Mato Grosso|Cuiabá|Cuyabá|-56.09,-15.61,0
Brazil|Mato Grosso|Várzea Grande|\N|-56.14,-15.65,0
Brazil|Mato Grosso|Rondonópolis|\N|-54.64,-16.47,0
Brazil|Mato Grosso|Sinop|\N|-55.46,-11.85,0
Brazil|Mato Grosso|Tangará da Serra|\N|-57.48,-14.63,0
Brazil|Mato Grosso|Cáceres|\N|-57.51,-16.05,0
Brazil|Mato Grosso|Primavera do Leste|\N|-54.28,-15.55,0
Brazil|Mato Grosso|Barra do Garças|\N|-52.26,-15.88,0
Brazil|Mato Grosso|Lucas do Rio Verde|Lucas|-55.93,-16.33,0
Brazil|Mato Grosso|Alta Floresta|\N|-55.91,-9.9,0
Brazil|Mato Grosso|Pontes e Lacerda|\N|-59.35,-15.22,0
Brazil|Mato Grosso|Juína|\N|-59.5,-11.4,0
Brazil|Mato Grosso|Campo Verde|\N|-54.07,-20.42,0
Brazil|Mato Grosso|Barra do Bugres|\N|-57.19,-15.07,0
Brazil|Mato Grosso|Colíder|\N|-55.5,-10.7,0
Brazil|Mato Grosso|Guarantã do Norte|\N|-54.9,-10.01,0
Brazil|Mato Grosso|Jaciara|\N|-54.96,-15.99,0
Brazil|Mato Grosso|Poconé|\N|-56.63,-16.26,0
Brazil|Mato Grosso do Sul|Campo Grande|\N|-54.63,-20.45,0
Brazil|Mato Grosso do Sul|Dourados|\N|-54.81,-22.23,0
Brazil|Mato Grosso do Sul|Três Lagoas|\N|-51.72,-20.79,0
Brazil|Mato Grosso do Sul|Corumbá|\N|-57.64,-19.01,0
Brazil|Mato Grosso do Sul|Ponta Porã|\N|-55.73,-22.53,0
Brazil|Mato Grosso do Sul|Naviraí|\N|-54.22,-23.13,0
Brazil|Mato Grosso do Sul|Nova Andradina|\N|-53.33,-22.21,0
Brazil|Mato Grosso do Sul|Paranaíba|\N|-51.2,-19.68,0
Brazil|Mato Grosso do Sul|Aquidauana|\N|-55.79,-20.47,0
Brazil|Mato Grosso do Sul|Maracaju|\N|-55.18,-21.61,0
Brazil|Mato Grosso do Sul|Sidrolândia|\N|-54.95,-20.92,0
Brazil|Mato Grosso do Sul|Coxim|\N|-54.75,-18.5,0
Brazil|Mato Grosso do Sul|Rio Brilhante|\N|-54.54,-21.8,0
Brazil|Mato Grosso do Sul|Jardim|\N|-56.15,-21.48,0
Brazil|Mato Grosso do Sul|Amambaí|Amambai|-55.23,-23.11,0
Brazil|Minas Gerais|Belo Horizonte|Bello Horizonte, Cidade de Minas|-43.94,-19.92,0
Brazil|Minas Gerais|Contagem|\N|-44.1,-19.91,0
Brazil|Minas Gerais|Uberlândia|\N|-48.28,-18.9,0
Brazil|Minas Gerais|Juiz de Fora|\N|-43.36,-21.75,0
Brazil|Minas Gerais|Betim|\N|-44.19,-19.97,0
Brazil|Minas Gerais|Montes Claros|\N|-43.86,-16.72,0
Brazil|Minas Gerais|Ribeirão das Neves|\N|-44.08,-19.76,0
Brazil|Minas Gerais|Uberaba|\N|-47.94,-19.76,0
Brazil|Minas Gerais|Governador Valadares|\N|-41.97,-18.87,0
Brazil|Minas Gerais|Ipatinga|\N|-42.52,-19.48,0
Brazil|Minas Gerais|Sete Lagoas|\N|-44.25,-19.45,0
Brazil|Minas Gerais|Divinópolis|\N|-44.9,-20.15,0
Brazil|Minas Gerais|Santa Luzia|\N|-43.87,-19.78,0
Brazil|Minas Gerais|Ibirité|\N|-44.07,-20.03,0
Brazil|Minas Gerais|Poços de Caldas|\N|-46.57,-21.78,0
Brazil|Minas Gerais|Patos de Minas|\N|-46.52,-18.58,0
Brazil|Minas Gerais|Sabará|\N|-43.87,-19.89,0
Brazil|Minas Gerais|Pouso Alegre|\N|-45.94,-22.22,0
Brazil|Minas Gerais|Varginha|\N|-45.43,-21.56,0
Brazil|Minas Gerais|Barbacena|\N|-43.77,-21.22,0
Brazil|Minas Gerais|Conselheiro Lafaiete|Quelaz, Queluz|-43.79,-20.67,0
Brazil|Minas Gerais|Vespasiano|\N|-43.93,-19.69,0
Brazil|Minas Gerais|Teófilo Otoni|Theophilo Ottoni|-41.5,-17.87,0
Brazil|Minas Gerais|Itabira|Presidente Vargas|-43.23,-19.62,0
Brazil|Minas Gerais|Araguari|\N|-48.2,-18.64,0
Brazil|Minas Gerais|Coronel Fabriciano|\N|-42.64,-19.53,0
Brazil|Minas Gerais|Passos|\N|-46.61,-20.71,0
Brazil|Minas Gerais|Ubá|\N|-42.95,-21.12,0
Brazil|Minas Gerais|Muriaé|Muriahé|-42.39,-21.13,0
Brazil|Minas Gerais|Araxá|\N|-46.95,-19.58,0
Brazil|Minas Gerais|Ituiutaba|\N|-49.46,-18.97,0
Brazil|Minas Gerais|Lavras|\N|-45.01,-21.25,0
Brazil|Minas Gerais|Timóteo|\N|-42.67,-19.58,0
Brazil|Minas Gerais|Itajubá|\N|-45.45,-22.42,0
Brazil|Minas Gerais|Nova Lima|\N|-43.85,-19.98,0
Brazil|Minas Gerais|Itaúna|\N|-44.57,-20.06,0
Brazil|Minas Gerais|Pará de Minas|\N|-44.61,-19.84,0
Brazil|Minas Gerais|São João del Rei|\N|-44.25,-21.13,0
Brazil|Minas Gerais|Nova Serrana|\N|-44.9,-19.86,0
Brazil|Minas Gerais|Paracatu|\N|-46.87,-17.2,0
Brazil|Minas Gerais|Patrocínio|\N|-47,-18.93,0
Brazil|Minas Gerais|João Monlevade|Monlevade|-43.16,-19.83,0
Brazil|Minas Gerais|Caratinga|\N|-42.14,-19.79,0
Brazil|Minas Gerais|Alfenas|\N|-45.95,-21.41,0
Brazil|Minas Gerais|Curvelo|\N|-44.43,-18.76,0
Brazil|Minas Gerais|Viçosa|\N|-42.88,-20.76,0
Brazil|Minas Gerais|Cataguases|\N|-42.7,-21.39,0
Brazil|Minas Gerais|Manhuaçu|\N|-42.04,-20.26,0
Brazil|Minas Gerais|Três Corações|\N|-45.26,-21.69,0
Brazil|Minas Gerais|Unaí|\N|-46.9,-16.36,0
Brazil|Minas Gerais|Esmeraldas|\N|-44.32,-19.75,0
Brazil|Minas Gerais|São Sebastião do Paraiso|\N|-46.99,-20.92,0
Brazil|Minas Gerais|Ouro Preto|\N|-43.51,-20.38,0
Brazil|Minas Gerais|Janaúba|\N|-43.31,-15.8,0
Brazil|Minas Gerais|São Sebastião do Paraíso|\N|-47,-20.92,0
Brazil|Minas Gerais|Formiga|\N|-45.43,-20.46,0
Brazil|Minas Gerais|Pirapora|\N|-44.93,-17.33,0
Brazil|Minas Gerais|Lagoa Santa|\N|-43.9,-19.65,0
Brazil|Minas Gerais|Pedro Leopoldo|\N|-44.04,-19.61,0
Brazil|Minas Gerais|Ponte Nova|\N|-42.9,-20.41,0
Brazil|Minas Gerais|Mariana|\N|-43.42,-20.38,0
Brazil|Minas Gerais|Congonhas|\N|-43.87,-20.5,0
Brazil|Minas Gerais|Campo Belo|\N|-45.28,-20.89,0
Brazil|Minas Gerais|Três Pontas|\N|-45.52,-21.36,0
Brazil|Minas Gerais|Frutal|\N|-48.94,-20.03,0
Brazil|Minas Gerais|Guaxupé|\N|-46.71,-21.29,0
Brazil|Minas Gerais|Lagoa da Prata|\N|-45.54,-20.02,0
Brazil|Minas Gerais|Leopoldina|\N|-42.64,-21.53,0
Brazil|Minas Gerais|Itabirito|\N|-43.81,-20.24,0
Brazil|Minas Gerais|Bom Despacho|\N|-45.26,-19.73,0
Brazil|Minas Gerais|São Lourenço|\N|-45.05,-22.12,0
Brazil|Minas Gerais|Januária|\N|-44.37,-15.48,0
Brazil|Minas Gerais|Santos Dumont|\N|-43.56,-21.46,0
Brazil|Minas Gerais|Monte Carmelo|\N|-47.5,-18.72,0
Brazil|Minas Gerais|Diamantina|\N|-43.61,-18.24,0
Brazil|Minas Gerais|Bocaiúva|\N|-43.81,-17.11,0
Brazil|Minas Gerais|João Pinheiro|\N|-46.17,-17.74,0
Brazil|Minas Gerais|Nanuque|\N|-40.35,-17.84,0
Brazil|Minas Gerais|Caeté|\N|-43.68,-19.88,0
Brazil|Minas Gerais|Oliveira|\N|-44.83,-20.69,0
Brazil|Minas Gerais|São Francisco|\N|-44.86,-15.95,0
Brazil|Minas Gerais|Arcos|\N|-45.54,-20.28,0
Brazil|Minas Gerais|Igarapé|\N|-44.3,-20.07,0
Brazil|Minas Gerais|Santa Rita do Sapucaí|\N|-45.72,-22.25,0
Brazil|Minas Gerais|Iturama|\N|-50.2,-19.73,0
Brazil|Minas Gerais|Machado|\N|-45.92,-21.68,0
Brazil|Minas Gerais|Boa Esperança|\N|-45.56,-21.09,0
Brazil|Minas Gerais|Ouro Branco|\N|-43.7,-20.53,0
Brazil|Minas Gerais|Visconde do Rio Branco|\N|-42.84,-21.03,0
Brazil|Minas Gerais|Almenara|\N|-40.7,-16.17,0
Brazil|Minas Gerais|Além Paraíba|\N|-42.69,-21.87,0
Brazil|Minas Gerais|Várzea da Palma|\N|-44.73,-17.59,0
Brazil|Minas Gerais|Matozinhos|\N|-44.12,-19.58,0
Brazil|Minas Gerais|São Gotardo|\N|-46.05,-19.31,0
Brazil|Minas Gerais|Salinas|\N|-42.3,-16.17,0
Brazil|Minas Gerais|Brumadinho|\N|-44.22,-20.13,0
Brazil|Minas Gerais|Extrema|\N|-46.34,-22.86,0
Brazil|Minas Gerais|Piumhi|Piuí|-45.96,-20.47,0
Brazil|Minas Gerais|Andradas|\N|-46.57,-22.07,0
Brazil|Minas Gerais|Sarzedo|\N|-44.14,-20.02,0
Brazil|Minas Gerais|Santana do Paraíso|\N|-42.52,-19.36,0
Brazil|Minas Gerais|Barão de Cocais|\N|-43.48,-19.94,0
Brazil|Minas Gerais|Pompéu|\N|-45,-19.22,0
Brazil|Minas Gerais|Guanhães|\N|-42.95,-18.78,0
Brazil|Minas Gerais|Carangola|\N|-42.04,-20.74,0
Brazil|Minas Gerais|Taiobeiras|\N|-42.24,-15.81,0
Brazil|Minas Gerais|Mateus Leme|\N|-44.43,-19.99,0
Brazil|Minas Gerais|Capelinha|\N|-42.54,-17.69,0
Brazil|Minas Gerais|Carmo do Paranaíba|\N|-46.35,-18.98,0
Brazil|Minas Gerais|Santa Bárbara|\N|-43.41,-19.97,0
Brazil|Minas Gerais|Ouro Fino|\N|-52.82,-28.98,0
Brazil|Minas Gerais|São João Nepomuceno|\N|-43.01,-21.55,0
Brazil|Minas Gerais|Buritizeiro|\N|-44.93,-17.37,0
Brazil|Minas Gerais|Araçuaí|\N|-42.07,-16.86,0
Brazil|Minas Gerais|Juatuba|\N|-44.32,-19.95,0
Brazil|Minas Gerais|Cambuí|\N|-46.07,-22.62,0
Brazil|Minas Gerais|Pitangui|\N|-44.89,-19.68,0
Brazil|Minas Gerais|Santo Antônio do Monte|\N|-45.3,-20.09,0
Brazil|Minas Gerais|Itamarandiba|\N|-42.85,-17.85,0
Brazil|Pará|Belém|Belém do Pará|-48.5,-1.44,0
Brazil|Pará|Ananindeua|\N|-48.38,-1.38,0
Brazil|Pará|Santarém|\N|-54.72,-2.43,0
Brazil|Pará|Marabá|\N|-49.13,-5.34,0
Brazil|Pará|Parauapebas|\N|-49.89,-6.05,0
Brazil|Pará|Castanhal|\N|-47.93,-1.29,0
Brazil|Pará|Tucuruí|\N|-49.72,-3.68,0
Brazil|Pará|Altamira|\N|-52.21,-3.2,0
Brazil|Pará|Abaetetuba|\N|-48.89,-1.72,0
Brazil|Pará|Paragominas|\N|-47.49,-2.96,0
Brazil|Pará|Bragança|\N|-46.77,-1.05,0
Brazil|Pará|Redenção|\N|-50.08,-8.01,0
Brazil|Pará|Itaituba|\N|-55.99,-4.27,0
Brazil|Pará|Tailândia|\N|-48.99,-2.96,0
Brazil|Pará|Cametá|\N|-49.51,-2.24,0
Brazil|Pará|São Félix do Xingu|\N|-51.99,-6.63,0
Brazil|Pará|Capanema|\N|-47.18,-1.19,0
Brazil|Pará|Jacundá|\N|-49.39,-4.6,0
Brazil|Pará|Breves|\N|-50.49,-1.68,0
Brazil|Pará|Santa Isabel do Pará|\N|-48.16,-1.29,0
Brazil|Pará|Oriximiná|\N|-55.87,-1.76,0
Brazil|Pará|Barcarena|\N|-48.66,-1.51,0
Brazil|Pará|Rondon do Pará|\N|-48.01,-4.73,0
Brazil|Pará|Salinópolis|\N|-47.34,-0.61,0
Brazil|Pará|São Miguel do Guamá|\N|-47.48,-1.62,0
Brazil|Pará|Santana do Araguaia|\N|-50.42,-9.22,0
Brazil|Pará|Vigia|\N|-48.14,-0.8,0
Brazil|Pará|Breu Branco|\N|-49.47,-3.69,0
Brazil|Pará|Conceição do Araguaia|\N|-49.29,-8.25,0
Brazil|Pará|Tomé-Açu|\N|-48.16,-2.41,0
Brazil|Pará|Xinguara|\N|-50.23,-7,0
Brazil|Pará|Benevides|\N|-48.24,-1.36,0
Brazil|Pará|Novo Repartimento|\N|-50.12,-4.25,0
Brazil|Pará|Tucumã|\N|-50.05,-0.18,0
Brazil|Pará|Alenquer|\N|-54.79,-1.94,0
Brazil|Pará|Uruará|\N|-54.03,-3.83,0
Brazil|Pará|Moju|\N|-48.77,-1.88,0
Brazil|Pará|Portel|\N|-50.82,-1.95,0
Brazil|Pará|Igarapé-Miri|\N|-48.97,-1.98,0
Brazil|Pará|Óbidos|\N|-55.52,-1.91,0
Brazil|Pará|Monte Alegre|\N|-54.08,-2,0
Brazil|Paraíba|João Pessoa|Parahyba, Paraíba|-34.86,-7.12,0
Brazil|Paraíba|Campina Grande|\N|-35.88,-7.23,0
Brazil|Paraíba|Santa Rita|\N|-34.96,-7.13,0
Brazil|Paraíba|Bayeux|\N|-34.92,-7.13,0
Brazil|Paraíba|Patos|\N|-37.29,-7.02,0
Brazil|Paraíba|Cabedelo|\N|-34.83,-6.98,0
Brazil|Paraíba|Sousa|\N|-38.23,-6.76,0
Brazil|Paraíba|Guarabira|\N|-35.49,-6.86,0
Brazil|Paraíba|Cajazeiras|\N|-38.56,-6.89,0
Brazil|Paraíba|Sapé|\N|-35.15,-7.13,0
Brazil|Paraíba|Mamanguape|\N|-35.14,-6.85,0
Brazil|Paraíba|São Bento|\N|-37.75,-6.28,0
Brazil|Paraíba|Pombal|\N|-37.81,-6.76,0
Brazil|Paraíba|Queimadas|\N|-35.89,-7.36,0
Brazil|Paraná|Curitiba|Curytiba|-49.29,-25.42,0
Brazil|Paraná|Londrina|\N|-51.18,-23.3,0
Brazil|Paraná|Maringá|\N|-51.93,-23.41,0
Brazil|Paraná|Ponta Grossa|\N|-50.16,-25.09,0
Brazil|Paraná|Cascavel|\N|-53.46,-24.96,0
Brazil|Paraná|Foz do Iguaçu|\N|-54.58,-25.55,0
Brazil|Paraná|São José dos Pinhais|\N|-49.18,-25.57,0
Brazil|Paraná|Colombo|\N|-49.24,-25.29,0
Brazil|Paraná|Guarapuava|\N|-51.48,-25.38,0
Brazil|Paraná|Paranaguá|\N|-48.54,-25.51,0
Brazil|Paraná|Pinhais|\N|-49.22,-25.54,0
Brazil|Paraná|Apucarana|\N|-51.47,-23.55,0
Brazil|Paraná|Araucária|\N|-49.4,-25.58,0
Brazil|Paraná|Toledo|\N|-53.74,-24.73,0
Brazil|Paraná|Arapongas|\N|-51.43,-23.41,0
Brazil|Paraná|Almirante Tamandaré|\N|-49.32,-25.3,0
Brazil|Paraná|Campo Largo|\N|-49.54,-25.44,0
Brazil|Paraná|Umuarama|\N|-53.32,-23.76,0
Brazil|Paraná|Cambé|\N|-51.26,-23.23,0
Brazil|Paraná|Sarandi|\N|-51.87,-23.43,0
Brazil|Paraná|Campo Murão|Campo Mourão|-52.42,-24.05,0
Brazil|Paraná|Paranavaí|\N|-52.47,-23.08,0
Brazil|Paraná|Pato Branco|\N|-52.7,-26.23,0
Brazil|Paraná|Telêmaco Borba|\N|-50.62,-24.33,0
Brazil|Paraná|Francisco Beltrão|\N|-53.07,-26.07,0
Brazil|Paraná|Cianorte|\N|-52.62,-23.65,0
Brazil|Paraná|Rolândia|\N|-51.38,-23.31,0
Brazil|Paraná|União da Victória|\N|-51.07,-26.23,0
Brazil|Paraná|União da Vitória|\N|-51.08,-26.22,0
Brazil|Paraná|Castro|\N|-50.01,-24.79,0
Brazil|Paraná|Piraquara|\N|-49.07,-25.43,0
Brazil|Paraná|Ibiporã|\N|-51.05,-23.28,0
Brazil|Paraná|Irati|\N|-50.66,-25.47,0
Brazil|Paraná|Cornélio Procópio|\N|-50.65,-23.18,0
Brazil|Paraná|Palmas|\N|-52,-26.48,0
Brazil|Paraná|Marechal Cândido Rondon|\N|-54.07,-24.56,0
Brazil|Paraná|Medianeira|\N|-54.12,-25.27,0
Brazil|Paraná|Santo Antônio da Platina|\N|-50.08,-23.3,0
Brazil|Paraná|Paiçandu|\N|-52.04,-23.44,0
Brazil|Paraná|Jacarezinho|\N|-49.98,-23.16,0
Brazil|Paraná|Campina Grande do Sul|\N|-49.08,-25.31,0
Brazil|Paraná|Mandaguari|\N|-51.68,-23.53,0
Brazil|Paraná|Matinhos|\N|-48.56,-25.83,0
Brazil|Paraná|Guaratuba|\N|-48.59,-25.92,0
Brazil|Paraná|Assis Chateaubriand|\N|-53.51,-24.41,0
Brazil|Paraná|Dois Vizinhos|\N|-53.06,-25.75,0
Brazil|Paraná|Guaíra|\N|-54.27,-24.09,0
Brazil|Paraná|Jaguariaíva|\N|-49.72,-24.24,0
Brazil|Paraná|Bandeirantes|\N|-50.37,-23.1,0
Brazil|Paraná|Lapa|\N|-49.73,-25.76,0
Brazil|Paraná|Ivaiporã|\N|-51.68,-24.24,0
Brazil|Paraná|São Mateus do Sul|\N|-50.39,-25.88,0
Brazil|Paraná|Marialva|\N|-51.7,-23.47,0
Brazil|Paraná|Rio Negro|\N|-49.79,-26.1,0
Brazil|Paraná|Palotina|\N|-53.85,-24.28,0
Brazil|Paraná|Goioerê|Goio-Erê|-53.04,-24.18,0
Brazil|Paraná|Nova Esperança|\N|-52.21,-23.18,0
Brazil|Paraná|Laranjeiras do Sul|\N|-52.43,-25.41,0
Brazil|Paraná|Ibaiti|\N|-50.19,-23.84,0
Brazil|Paraná|Prudentópolis|\N|-50.95,-25.19,0
Brazil|Paraná|Astorga|\N|-51.67,-23.24,0
Brazil|Paraná|Cambará|\N|-50.09,-23.04,0
Brazil|Paraná|Rio Branco do Sul|\N|-49.32,-25.17,0
Brazil|Paraná|Arapoti|\N|-49.83,-24.15,0
Brazil|Pernambuco|Recife|Pernambuco|-34.92,-8.08,0
Brazil|Pernambuco|Jaboatão|Jaboatão dos Guararapes|-35.02,-8.11,0
Brazil|Pernambuco|Olinda|\N|-34.85,-8,0
Brazil|Pernambuco|Paulista|\N|-34.91,-7.9,0
Brazil|Pernambuco|Caruaru|\N|-35.98,-8.28,0
Brazil|Pernambuco|Petrolina|\N|-40.51,-9.38,0
Brazil|Pernambuco|Cabo de Santo Agostinho|Cabo|-35.03,-8.29,0
Brazil|Pernambuco|Camaragibe|Camarajibe|-35.04,-8,0
Brazil|Pernambuco|Garanhuns|\N|-36.5,-8.89,0
Brazil|Pernambuco|Vitória de Santo Antão|\N|-35.3,-8.12,0
Brazil|Pernambuco|São Lourenço da Mata|\N|-35.05,-8,0
Brazil|Pernambuco|Igarassu|\N|-34.9,-7.83,0
Brazil|Pernambuco|Santa Cruz do Capibaribe|\N|-36.21,-7.96,0
Brazil|Pernambuco|Abreu e Lima|\N|-34.88,-7.95,0
Brazil|Pernambuco|Carpina|\N|-35.26,-7.84,0
Brazil|Pernambuco|Gravatá|\N|-35.55,-8.19,0
Brazil|Pernambuco|Ipojuca|\N|-35.07,-8.4,0
Brazil|Pernambuco|Arcoverde|\N|-37.07,-8.42,0
Brazil|Pernambuco|Serra Talhada|\N|-38.3,-7.99,0
Brazil|Pernambuco|Goiana|\N|-35,-7.56,0
Brazil|Pernambuco|Belo Jardim|\N|-36.42,-8.33,0
Brazil|Pernambuco|Escada|\N|-35.24,-8.36,0
Brazil|Pernambuco|Moreno|\N|-35.1,-8.11,0
Brazil|Pernambuco|Bezerros|\N|-35.75,-8.23,0
Brazil|Pernambuco|Araripina|\N|-40.57,-7.55,0
Brazil|Pernambuco|Palmares|\N|-35.59,-8.66,0
Brazil|Pernambuco|Salgueiro|\N|-39.13,-8.06,0
Brazil|Pernambuco|Timbaúba|\N|-35.32,-7.5,0
Brazil|Pernambuco|Surubim|\N|-35.75,-7.83,0
Brazil|Pernambuco|Pesqueira|\N|-36.72,-8.35,0
Brazil|Pernambuco|Limoeiro|\N|-35.45,-7.87,0
Brazil|Pernambuco|Toritama|\N|-36.06,-8,0
Brazil|Pernambuco|Brejo da Madre de Deus|\N|-36.37,-8.14,0
Brazil|Pernambuco|Paudalho|Pau d'Alho|-35.17,-7.89,0
Brazil|Pernambuco|Barreiros|\N|-35.2,-8.83,0
Brazil|Pernambuco|Ribeirão|\N|-35.38,-8.5,0
Brazil|Pernambuco|Ouricuri|\N|-40.09,-7.88,0
Brazil|Pernambuco|Bom Conselho|\N|-36.69,-9.16,0
Brazil|Pernambuco|Itambé|\N|-35.1,-7.42,0
Brazil|Pernambuco|Catende|\N|-35.72,-8.66,0
Brazil|Pernambuco|São Bento do Una|\N|-36.45,-8.51,0
Brazil|Pernambuco|Afogados da Ingazeira|\N|-37.65,-7.75,0
Brazil|Pernambuco|São Caitano|\N|-36.14,-8.33,0
Brazil|Pernambuco|Afogados da Ingàzeira|\N|-37.64,-7.75,0
Brazil|Pernambuco|Nazaré da Mata|\N|-35.22,-7.73,0
Brazil|Pernambuco|Lajedo|\N|-36.32,-8.66,0
Brazil|Pernambuco|Bonito|\N|-35.73,-8.46,0
Brazil|Pernambuco|Águas Belas|\N|-37.12,-9.11,0
Brazil|Pernambuco|Petrolândia|\N|-38.3,-9.07,0
Brazil|Pernambuco|Trindade|\N|-40.27,-7.77,0
Brazil|Pernambuco|Condado|\N|-35.1,-7.58,0
Brazil|Pernambuco|Sirinhaém|\N|-36.12,-8.59,0
Brazil|Pernambuco|Custódia|\N|-37.64,-8.08,0
Brazil|Pernambuco|Buíque|\N|-37.16,-8.61,0
Brazil|Piauí|Teresina|Theresina, Therezina|-42.8,-5.1,0
Brazil|Piauí|Parnaíba|Parnahyba|-41.77,-2.91,0
Brazil|Piauí|Picos|\N|-41.44,-7.08,0
Brazil|Piauí|Floriano|\N|-43.03,-6.77,0
